card_id,card_name,expansion,collection_no,stage_type,rule,category,previous_stage,hp,type,weakness,resistance,retreat,attack_count,max_damage,mean_damage,max_damage_per_energy,min_attack_cost,text,move_text,is_pokemon,is_basic,is_stage1,is_stage2,is_trainer,is_energy,is_ex,is_mega_ex,is_ace_spec,has_draw,has_search,has_gust,has_energy_accel,has_damage_boost
994,Fraxure,SFA,45,Stage 1 Pokémon,,,Axew,100.0,竜,,,2.0,2,80.0,80.0,40.0,2,"Whenever your opponent plays an Item or Supporter card from their hand, prevent all effects of that card done to this Pokémon. Discard the top card of your deck.",[Ability] Unnerve Dragon Pulse,True,False,True,False,False,False,False,False,False,False,False,False,False,False
995,Haxorus,SFA,46,Stage 2 Pokémon,,,Fraxure,170.0,竜,,,2.0,2,230.0,230.0,115.0,1,"If your opponent’s Active Pokémon has any Special Energy attached, it is Knocked Out. Discard the top 3 cards of your deck.",Bring Down the Axe Dragon Pulse,True,False,False,True,False,False,False,False,False,False,False,False,True,False
996,Larry's Dunsparce,ASC,163,Basic Pokémon,,Trainer's Pokémon（Larry）,,70.0,{C},{F},,0.0,1,10.0,10.0,10.0,1,"Flip a coin. If heads, this attack does 20 more damage.",Rising Lunge,True,True,False,False,False,False,False,False,False,False,False,False,False,False
997,Larry's Dudunsparce ex,ASC,164,Stage 1 Pokémon,Pokémon ex,Trainer's Pokémon（Larry）,Larry's Dunsparce,270.0,{C},{F},,3.0,1,80.0,80.0,26.666666666666668,3,Flip a coin for each Energy attached to this Pokémon. This attack does 80 damage for each heads.,Work Rush,True,False,True,False,False,False,True,False,False,False,False,False,False,False
998,Slakoth,,145,Basic Pokémon,,,,60.0,{C},{F},,2.0,1,0.0,0.0,0.0,1,"Heal 60 damage from this Pokémon. During your next turn, this Pokémon can’t retreat.",Take It Easy,True,True,False,False,False,False,False,False,False,False,False,False,False,False
999,Vigoroth,,146,Stage 1 Pokémon,,,Slakoth,90.0,{C},{F},,2.0,1,50.0,50.0,25.0,2,,Slashing Claw,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1000,Skitty,ASC,165,Basic Pokémon,,,,60.0,{C},{F},,1.0,1,20.0,20.0,20.0,1,,Cat Kick,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1001,Delcatty,ASC,166,Stage 1 Pokémon,,,Skitty,100.0,{C},{F},,1.0,2,40.0,40.0,40.0,1,This attack does 40 damage for each Energy attached to all of your opponent’s Pokémon.,Cat Kick Energy Crush,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1002,Zangoose ex,ASC,167,Basic Pokémon,Pokémon ex,,,200.0,{C},{F},,1.0,2,180.0,100.0,60.0,1,Draw 2 cards. This Pokémon also does 30 damage to itself.,Spike Draw Wild Scissors,True,True,False,False,False,False,True,False,False,True,False,False,False,False
1003,Larry's Starly,ASC,168,Basic Pokémon,,Trainer's Pokémon（Larry）,,60.0,{C},{L},{F},1.0,2,10.0,10.0,10.0,1,"Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",Minor Errand-Running Glide,True,True,False,False,False,False,False,False,False,False,True,False,False,False
1004,Larry's Staravia,ASC,169,Stage 1 Pokémon,,Trainer's Pokémon（Larry）,Larry's Starly,90.0,{C},{L},{F},1.0,2,50.0,35.0,25.0,1,,Flap Razor Wing,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1005,Larry's Staraptor,ASC,170,Stage 2 Pokémon,,Trainer's Pokémon（Larry）,Larry's Staravia,150.0,{C},{L},{F},1.0,2,150.0,105.0,60.0,1,"If this Pokémon is Burned or Poisoned, this attack does 100 more damage. Discard 2 Energy from this Pokémon, and this attack also does 50 damage to 1 of your opponent’s Benched Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",Facade Feathery Strike,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1006,Mega Audino ex,ASC,172,Basic Pokémon,Mega Pokémon ex,,,270.0,{C},{F},,1.0,2,20.0,20.0,6.666666666666667,1,"Flip 3 coins. For each heads, search your deck for up to 2 Basic Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck. This attack does 80 more damage for each Energy attached to your opponent’s Active Pokémon.",Kaleidowaltz Ear Force,True,True,False,False,False,False,True,True,False,False,True,False,True,False
1007,Larry's Rufflet,ASC,173,Basic Pokémon,,Trainer's Pokémon（Larry）,,70.0,{C},{L},{F},1.0,1,20.0,20.0,10.0,2,"If your opponent’s Active Pokémon already has any damage counters on it, this attack does 80 more damage.",Peck the Wound,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1008,Larry's Braviary,ASC,174,Stage 1 Pokémon,,Trainer's Pokémon（Larry）,Larry's Rufflet,130.0,{C},{L},{F},1.0,2,120.0,85.0,40.0,2,"During your opponent’s next turn, the Defending Pokémon can’t retreat. This Pokémon also does 30 damage to itself.",Clutch Brave Bird,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1009,Larry's Komala,ASC,175,Basic Pokémon,,Trainer's Pokémon（Larry）,,90.0,{C},{F},,2.0,2,0.0,0.0,0.0,1,"Once during your turn, if this Pokémon is on your Bench, you may use this Ability. Attach an Energy card from your hand to your Active Larry’s Pokémon. This Pokémon is now Asleep. Draw 2 cards.",[Ability] Lethargic Charge Dozing Draw,True,True,False,False,False,False,False,False,False,True,False,False,True,False
1010,Drampa,ASC,176,Basic Pokémon,,,,130.0,{C},{F},,2.0,2,120.0,85.0,40.0,2,"During your next turn, this Pokémon can’t use Dragon Strike.",Gentle Slap Dragon Strike,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1011,Spinarak,POR,1,Basic Pokémon,,,,60.0,{G},{R},,1.0,1,10.0,10.0,10.0,1,"During your opponent’s next turn, the Defending Pokémon can’t retreat.",Gooey Thread,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1012,Ariados,POR,2,Stage 1 Pokémon,,,Spinarak,110.0,{G},{R},,1.0,1,50.0,50.0,50.0,1,"Your opponent’s Active Pokémon is now Poisoned. During your opponent’s next turn, that Pokémon can’t retreat.",Poison Ring,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1013,Shaymin,POR,3,Basic Pokémon,,,,70.0,{G},{R},,0.0,2,30.0,30.0,30.0,1,"Search your deck for an Energy card and attach it to 1 of your Benched {G} Pokémon. Then, shuffle your deck.",Send Flowers Leaf Step,True,True,False,False,False,False,False,False,False,False,True,False,False,False
1014,Snivy,POR,4,Basic Pokémon,,,,70.0,{G},{R},,1.0,1,30.0,30.0,30.0,1,This Pokémon also does 10 damage to itself.,Reckless Charge,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1015,Servine,POR,5,Stage 1 Pokémon,,,Snivy,100.0,{G},{R},,1.0,1,40.0,40.0,40.0,1,,Solar Cutter,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1016,Serperior,POR,6,Stage 2 Pokémon,,,Servine,160.0,{G},{R},,2.0,2,100.0,60.0,33.333333333333336,1,"This attack does 20 damage for each of your Pokémon in play. If Rosa’s Encouragement is in your discard pile, this attack does 150 more damage.",Regal Command Solar Coiling,True,False,False,True,False,False,False,False,False,False,False,False,False,False
1017,Scatterbug,POR,7,Basic Pokémon,,,,40.0,{G},{R},,1.0,1,20.0,20.0,20.0,1,,Gnaw,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1018,Spewpa,POR,8,Stage 1 Pokémon,,,Scatterbug,80.0,{G},{R},,3.0,1,0.0,0.0,0.0,1,"Flip a coin. If heads, during your opponent’s next turn, prevent all damage from and effects of attacks done to this Pokémon.",Hide,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1019,Vivillon,POR,9,Stage 2 Pokémon,,,Spewpa,120.0,{G},{R},,1.0,2,60.0,60.0,60.0,1,"Once during your turn, you may use this Ability. Your opponent shuffles their hand and puts it on the bottom of their deck. If they put any cards on the bottom of their deck in this way, they draw 4 cards. If a Stadium is in play, this attack does 60 more damage.",[Ability] Grand Wing Blow Through,True,False,False,True,False,False,False,False,False,True,False,False,False,False
1020,Rowlet,POR,10,Basic Pokémon,,,,80.0,{G},{R},,2.0,2,30.0,30.0,10.0,1,"Search your deck for a Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.",Find a Friend Tackle,True,True,False,False,False,False,False,False,False,False,True,False,False,False
1021,Dartrix,POR,11,Stage 1 Pokémon,,,Rowlet,100.0,{G},{R},,2.0,2,20.0,20.0,20.0,1,"Discard all Energy from this Pokémon, and this attack does 90 damage to 1 of your opponent’s Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",Leafage Feather Shot,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1022,Decidueye ex,POR,12,Stage 2 Pokémon,Pokémon ex,,Dartrix,320.0,{G},{R},,2.0,2,240.0,240.0,60.0,4,"If your opponent has exactly 4 cards in their hand, ignore all {C} Energy in the costs of attacks used by this Pokémon. Discard an Energy from your opponent’s Active Pokémon.",[Ability] Sniper’s Eye Crushing Arrow,True,False,False,True,False,False,True,False,False,False,False,False,True,False
1023,Fletchinder,POR,13,Stage 1 Pokémon,,,Fletchling,90.0,{R},{L},{F},1.0,1,60.0,60.0,30.0,2,,Flare,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1024,Talonflame,POR,14,Stage 2 Pokémon,,,Fletchinder,150.0,{R},{L},{F},1.0,2,110.0,110.0,55.0,2,"Once during your turn, you may use this Ability. Flip a coin. If heads, discard a random card from your opponent’s hand.",[Ability] Sky Hunt Fire Wing,True,False,False,True,False,False,False,False,False,False,False,False,False,False
1025,Salandit,POR,15,Basic Pokémon,,,,70.0,{R},{W},,1.0,1,20.0,20.0,20.0,1,,Fire Claws,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1026,Salazzle ex,POR,16,Stage 1 Pokémon,Pokémon ex,,Salandit,260.0,{R},{W},,1.0,2,100.0,100.0,50.0,1,"Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck. Your opponent’s Active Pokémon is now Burned and Poisoned. Switch this Pokémon with 1 of your Benched Pokémon.",Nasty Plot Dire Nails,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1027,Turtonator,POR,17,Basic Pokémon,,,,120.0,{R},{W},,2.0,2,80.0,80.0,26.666666666666668,3,"If this Pokémon is in the Active Spot and is damaged by an attack from your opponent’s Pokémon (even if this Pokémon is Knocked Out), discard an Energy from the Attacking Pokémon. Flip a coin. If heads, this attack does 80 more damage.",[Ability] Shell Spikes Heat Breath,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1028,Seel,POR,18,Basic Pokémon,,,,80.0,{W},{L},,2.0,2,30.0,20.0,15.0,1,,Rain Splash Wave Splash,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1029,Dewgong,POR,19,Stage 1 Pokémon,,,Seel,130.0,{W},{L},,2.0,2,60.0,60.0,30.0,2,"As often as you like during your turn, you may use this Ability. Move a {W} Energy from 1 of your Benched Pokémon to your Active Pokémon.",[Ability] Wash Out Wave Splash,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1030,Staryu,POR,20,Basic Pokémon,,,,70.0,{W},{L},,1.0,1,20.0,20.0,20.0,1,,Water Gun,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1031,Mega Starmie ex,POR,21,Stage 1 Pokémon,Mega Pokémon ex,,Staryu,330.0,{W},{L},,2.0,2,210.0,165.0,120.0,1,"This attack also does 50 damage to 1 of your opponent’s Benched Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.) This attack’s damage isn’t affected by Weakness or Resistance, or by any effects on your opponent’s Active Pokémon.",Jetting Blow Nebula Beam,True,False,True,False,False,False,True,True,False,False,False,True,False,False
1032,Amaura,POR,23,Stage 1 Pokémon,,,Antique Sail Fossil,100.0,{W},{M},,3.0,1,50.0,50.0,25.0,2,Your opponent’s Active Pokémon is now Asleep.,Icy Wind,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1033,Aurorus,POR,24,Stage 2 Pokémon,,,Amaura,170.0,{W},{M},,3.0,2,150.0,150.0,50.0,3,"All of your Pokémon that have any {W} Energy attached take 50 less damage from attacks from your opponent’s Pokémon (after applying Weakness and Resistance). The effect of Tundra Wall doesn’t stack. During your opponent’s next turn, the Defending Pokémon can’t use attacks.",[Ability] Tundra Wall Freezing Chill,True,False,False,True,False,False,False,False,False,False,False,False,False,False
1034,Volcanion,POR,25,Basic Pokémon,,,,130.0,{W},{L},,3.0,2,90.0,70.0,30.0,2,Flip a coin for each {W} Energy attached to this Pokémon. This attack does 90 damage for each heads.,Strength Powerful Steam,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1035,Shinx,POR,26,Basic Pokémon,,,,70.0,{L},{F},,1.0,1,10.0,10.0,10.0,1,Flip 2 coins. This attack does 10 damage for each heads.,Double Scratch,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1036,Luxio,POR,27,Stage 1 Pokémon,,,Shinx,90.0,{L},{F},,1.0,2,40.0,40.0,20.0,2,"If your opponent’s Active Pokémon is a Pokémon {ex}, this Pokémon can evolve during your first turn or the turn you play it.",[Ability] Fighting Roar Static Shock,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1037,Luxray,POR,28,Stage 2 Pokémon,,,Luxio,150.0,{L},{F},,0.0,2,200.0,135.0,66.66666666666667,2,This attack does 70 damage for each Prize card you have taken. Discard 2 Energy from this Pokémon.,Incessant Onslaught Strong Volt,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1038,Dedenne,POR,29,Basic Pokémon,,,,70.0,{L},{F},,1.0,2,30.0,30.0,15.0,1,"Choose Basic {L} Energy cards from your discard pile up to the amount of Energy attached to all of your opponent’s Pokémon and attach them to your {L} Pokémon in any way you like. Flip a coin. If heads, your opponent’s Active Pokémon is now Paralyzed.",Tail Generator Thunder Shock,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1039,Clefairy,POR,30,Basic Pokémon,,,,70.0,{P},{M},,1.0,2,30.0,30.0,15.0,1,Switch in 1 of your opponent’s Benched Pokémon to the Active Spot.,Follow Me Flop,True,True,False,False,False,False,False,False,False,False,False,True,False,False
1040,Mega Clefable ex,POR,31,Stage 1 Pokémon,Mega Pokémon ex,,Clefairy,320.0,{P},{M},,1.0,2,120.0,120.0,60.0,2,"Prevent all effects of your opponent’s Pokémon’s Abilities done to this Pokémon. You may discard up to 4 Energy cards from your hand, and this attack does 40 more damage for each card you discarded in this way.",[Ability] Luminous Wing Shooting Moons,True,False,True,False,False,False,True,True,False,False,False,False,True,False
1041,Mawile,POR,32,Basic Pokémon,,,,110.0,{P},{M},,2.0,1,60.0,60.0,30.0,2,"Discard up to 2 Energy cards from your hand, and this attack does 60 damage for each card you discarded in this way.",Double Eater,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1042,Espurr,POR,33,Basic Pokémon,,,,60.0,{P},{D},{F},1.0,2,10.0,10.0,10.0,1,Heal 20 damage from this Pokémon.,Nap Stampede,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1043,Meowstic,POR,34,Stage 1 Pokémon,,,Espurr,100.0,{P},{D},{F},1.0,2,30.0,30.0,30.0,1,Your opponent’s Active Pokémon is now Confused. This attack does 30 more damage for each Energy attached to your opponent’s Active Pokémon.,Perplex Psychic,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1044,Spritzee,POR,35,Basic Pokémon,,,,70.0,{P},{M},,1.0,2,10.0,10.0,10.0,1,Heal 30 damage from 1 of your Pokémon.,Sweet Scent Ram,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1045,Aromatisse,POR,36,Stage 1 Pokémon,,,Spritzee,120.0,{P},{M},,1.0,2,50.0,50.0,25.0,2,"Once during your turn, you may use this Ability. Search your deck for up to 2 Basic {P} Energy cards, reveal them, and put them into your hand. Then, shuffle your deck. Heal 30 damage from this Pokémon.",[Ability] Scent Collection Draining Kiss,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1046,Nosepass,POR,37,Basic Pokémon,,,,90.0,{F},{G},,3.0,1,40.0,40.0,20.0,2,,Rolling Rocks,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1047,Probopass,POR,38,Stage 1 Pokémon,,,Nosepass,140.0,{F},{G},,3.0,2,260.0,160.0,65.0,2,Discard 3 Energy from this Pokémon.,Rolling Rocks Obliterating Nose,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1048,Hippopotas,POR,39,Basic Pokémon,,,,100.0,{F},{G},,4.0,2,60.0,35.0,20.0,1,"During your opponent’s next turn, if the Defending Pokémon tries to use an attack, your opponent flips a coin. If tails, that attack doesn’t happen.",Sand Attack Bite,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1049,Hippowdon,POR,40,Stage 1 Pokémon,,,Hippopotas,150.0,{F},{G},,4.0,2,130.0,105.0,32.5,3,"If you played Tarragon from your hand during this turn, discard the top 3 cards of your opponent’s deck.",Twister Spewing Heavy Impact,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1050,Landorus,POR,41,Basic Pokémon,,,,120.0,{F},{G},,1.0,2,120.0,85.0,40.0,2,This attack’s damage isn’t affected by Resistance. Put an Energy attached to this Pokémon into your hand.,Rock Tumble Screw Knuckle,True,True,False,False,False,False,False,False,False,False,True,False,False,False
1051,Binacle,POR,42,Basic Pokémon,,,,80.0,{F},{G},,2.0,2,30.0,30.0,15.0,1,Draw 2 cards.,Double Draw Scratch,True,True,False,False,False,False,False,False,False,True,False,False,False,False
1052,Barbaracle,POR,43,Stage 1 Pokémon,,,Binacle,130.0,{F},{G},,2.0,2,80.0,80.0,26.666666666666668,3,"Once during your turn, you may use this Ability. Attach a Basic {F} Energy card from your hand to 1 of your {F} Pokémon.",[Ability] Stone Arms Hammer In,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1053,Tyrunt,POR,44,Stage 1 Pokémon,,,Antique Jaw Fossil,100.0,{F},{G},,3.0,1,20.0,20.0,10.0,2,This attack does 20 damage for each damage counter on this Pokémon.,Get Angry,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1054,Tyrantrum,POR,45,Stage 2 Pokémon,,,Tyrunt,180.0,{F},{G},,3.0,2,160.0,160.0,80.0,2,"If this Pokémon has any Special Energy attached, it gets +150 HP. Flip a coin until you get tails. For each heads, discard the top card of your opponent’s deck.",[Ability] Tyrannically Gutsy Wreak Havoc,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1055,Hawlucha,POR,46,Basic Pokémon,,,,70.0,{F},{P},,0.0,1,30.0,30.0,30.0,1,"If your Benched Pokémon have any damage counters on them, this attack does 60 more damage.",Vengeful Kick,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1056,Mega Zygarde ex,POR,47,Basic Pokémon,Mega Pokémon ex,,,310.0,{F},{G},,2.0,2,200.0,200.0,66.66666666666667,3,"During your opponent’s next turn, this Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance). For each of your opponent’s Pokémon, flip a coin. If heads, this attack does 150 damage to that Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",Gaia Wave Nullifying Zero,True,True,False,False,False,False,True,True,False,False,False,False,False,False
1057,Gastly,POR,48,Basic Pokémon,,,,70.0,{D},{F},,1.0,1,30.0,30.0,30.0,1,"Flip a coin. If tails, this attack does nothing.",Surprise Attack,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1058,Haunter,POR,49,Stage 1 Pokémon,,,Gastly,100.0,{D},{F},,1.0,1,0.0,0.0,0.0,1,Place 3 damage counters on your opponent’s Active Pokémon.,Haunt,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1059,Gengar,POR,50,Stage 2 Pokémon,,,Haunter,130.0,{D},{F},,1.0,2,10.0,10.0,10.0,1,"If this Pokémon is Knocked Out by damage from an attack from your opponent’s Pokémon, put it into your hand instead of the discard pile. (Discard all attached cards.) This attack does 30 more damage for each of your opponent’s Benched Pokémon.",[Ability] Infinite Shadow Mind Jack,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1060,Skorupi,POR,51,Basic Pokémon,,,,80.0,{D},{F},,2.0,1,20.0,20.0,10.0,2,Your opponent’s Active Pokémon is now Poisoned.,Poison Jab,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1061,Drapion,POR,52,Stage 1 Pokémon,,,Skorupi,140.0,{D},{F},,3.0,2,100.0,80.0,33.333333333333336,2,This Pokémon also does 70 damage to itself. Your opponent’s Active Pokémon is now Paralyzed and Poisoned.,Wrack Down Hazardous Tail,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1062,Yveltal ex,POR,53,Basic Pokémon,Pokémon ex,,,210.0,{D},{L},{F},1.0,2,210.0,210.0,70.0,3,"Knock Out each of your opponent’s Pokémon that has 50 HP or less remaining. During your next turn, this Pokémon can’t use Dark Strike.",Soul Destroyer Dark Strike,True,True,False,False,False,False,True,False,False,False,False,False,False,False
1063,Chien-Pao,POR,54,Basic Pokémon,,,,120.0,{D},{G},,1.0,2,80.0,50.0,26.666666666666668,1,"You may switch this Pokémon with 1 of your Benched Pokémon. If your opponent’s Active Pokémon is a Pokémon {ex}, this attack does 80 more damage.",Strafe Rising Blade,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1064,Mega Skarmory ex,POR,55,Basic Pokémon,Mega Pokémon ex,,,260.0,{M},{L},{F},0.0,1,0.0,0.0,0.0,3,"Shuffle all Energy attached to this Pokémon into your deck, and this attack does 220 damage to 1 of your opponent’s Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",Sonic Ripper,True,True,False,False,False,False,True,True,False,False,False,False,False,False
1065,Honedge,POR,56,Basic Pokémon,,,,70.0,{M},{R},{G},2.0,1,10.0,10.0,10.0,1,,Cut,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1066,Doublade,POR,57,Stage 1 Pokémon,,,Honedge,100.0,{M},{R},{G},2.0,1,60.0,60.0,30.0,2,"Reveal any number of Honedge, Doublade, and Aegislash from your hand, and this attack does 60 damage for each card you revealed in this way.",Weaponized Swords,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1067,Aegislash,POR,58,Stage 2 Pokémon,,,Doublade,150.0,{M},{R},{G},3.0,2,230.0,155.0,57.5,3,"During your next turn, this Pokémon can’t use attacks.",Slash Metal Slash,True,False,False,True,False,False,False,False,False,False,False,False,False,False
1068,Klefki,POR,59,Basic Pokémon,,,,70.0,{M},{R},{G},1.0,1,30.0,30.0,30.0,1,"Choose 1 of your opponent’s Active Pokémon’s attacks. During your opponent’s next turn, that Pokémon can’t use that attack.",Memory Lock,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1069,Rattata,POR,60,Basic Pokémon,,,,40.0,{C},{F},,1.0,1,30.0,30.0,30.0,1,This Pokémon also does 10 damage to itself.,Take Down,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1070,Raticate,POR,61,Stage 1 Pokémon,,,Rattata,90.0,{C},{F},,1.0,2,40.0,30.0,40.0,1,"Before doing damage, discard all Pokémon Tools from your opponent’s Active Pokémon. This attack does 40 damage for each damage counter on all of your Benched Rattata.",Scrape Off Retaliatory Incisors,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1071,Meowth ex,POR,62,Basic Pokémon,Pokémon ex,,,170.0,{C},{F},,1.0,2,60.0,60.0,20.0,3,"Once during your turn, when you play this Pokémon from your hand onto your Bench, you may use this Ability. Search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck. You can’t use more than 1 Ability that has “Last-Ditch” in its name each turn. Put this Pokémon and all attached cards into your hand.",[Ability] Last-Ditch Catch Tuck Tail,True,True,False,False,False,False,True,False,False,False,True,False,False,False
1072,Snorlax,POR,63,Basic Pokémon,,,,160.0,{C},{F},,4.0,2,160.0,160.0,40.0,1,"Flip a coin until you get tails. Search your deck for an amount of Basic Energy up to the number of heads and attach it to this Pokémon. Then, shuffle your deck. This Pokémon is now Asleep.",Gormandizer Collapse,True,True,False,False,False,False,False,False,False,False,True,False,False,False
1073,Bunnelby,POR,64,Basic Pokémon,,,,70.0,{C},{F},,1.0,1,10.0,10.0,10.0,1,,Smash Kick,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1074,Diggersby,POR,65,Stage 1 Pokémon,,,Bunnelby,150.0,{C},{F},,4.0,2,140.0,120.0,140.0,1,This attack also does 30 damage to each of your Benched Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.),Earthquake Whap Down,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1075,Fletchling,POR,66,Basic Pokémon,,,,60.0,{C},{L},{F},1.0,2,20.0,20.0,10.0,1,"Search your deck for up to 2 Pokémon with {F} Resistance, reveal them, and put them into your hand. Then, shuffle your deck.",Chirp Peck,True,True,False,False,False,False,False,False,False,False,True,False,False,False
1076,Furfrou,POR,67,Basic Pokémon,,,,90.0,{C},{F},,1.0,2,30.0,30.0,30.0,1,Discard random cards from your opponent’s hand until they have 5 cards in their hand.,Hand Trim Headbutt,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1077,Roto-Stick,PRE,127,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Look at the top 4 cards of your deck. You may reveal any number of Supporter cards you find there and put them into your hand. Shuffle the other cards back into your deck.,,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1078,Hole-Digging Shovel,POR,74,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Discard the top 2 cards of your deck.,,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1079,Rare Candy,SVI,191,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Choose 1 of your Basic Pokémon in play. If you have a Stage 2 card in your hand that evolves from that Pokémon, put that card onto the Basic Pokémon to evolve it, skipping the Stage 1. You can’t use this card during your first turn or on a Basic Pokémon that was put into play this turn.",,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1080,Unfair Stamp,TWM,165,Item,ACE SPEC,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"You can use this card only if any of your Pokémon were Knocked Out during your opponent’s last turn.

Each player shuffles their hand into their deck. Then, you draw 5 cards, and your opponent draws 2 cards.",,False,False,False,False,True,False,False,False,True,True,False,False,False,False
1081,Enhanced Hammer,TWM,148,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Discard a Special Energy from 1 of your opponent’s Pokémon.,,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1082,Hyper Aroma,TWM,152,Item,ACE SPEC,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Search your deck for up to 3 Stage 1 Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1083,Love Ball,,156,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Search your deck for a Pokémon with the same name as 1 of your opponent’s Pokémon in play, reveal it, and put it into your hand. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1084,Boxed Order,TEF,143,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Search your deck for up to 2 Item cards, reveal them, and put them into your hand. Then, shuffle your deck. Your turn ends.",,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1085,Awakening Drum,TEF,141,Item,ACE SPEC,Ancient,,0.0,,,,0.0,0,0.0,0.0,0.0,0,Draw a card for each of your Ancient Pokémon in play.,,False,False,False,False,True,False,False,False,True,True,False,False,False,False
1086,Buddy-Buddy Poffin,TEF,144,Item,,,,0.0,,,,0.0,0,0.0,0.0,0.0,0,"Search your deck for up to 2 Basic Pokémon with 70 HP or less and put them onto your Bench. Then, shuffle your deck.",,False,False,False,False,True,False,False,False,False,False,True,False,False,False
